hostname,ip,protocols,is_active,model,comment,created_by,admin_user,admin_user_display,platform,nodes,org_id,org_name
horsecurityser.solexcloud.com,192.168.0.134,"rdp/3389,",TRUE,,bulk imported,,e6031f72-54b9-4dfd-8e66-c4837d4692f1,Domain Admin for Windows,Windows,"a63ba963-794f-440f-8bc7-2053e6857e95,d4c53b9c-6b1d-4853-a49a-3fed882fb613",,DEFAULT
hrser03.solex-server.com,192.168.0.71,"rdp/3389,",TRUE,,bulk imported,,e6031f72-54b9-4dfd-8e66-c4837d4692f1,Domain Admin for Windows,Windows,"a63ba963-794f-440f-8bc7-2053e6857e95,d4c53b9c-6b1d-4853-a49a-3fed882fb613",,DEFAULT
imcser.solex-server.com,192.168.0.30,"rdp/3389,",TRUE,,bulk imported,,e6031f72-54b9-4dfd-8e66-c4837d4692f1,Domain Admin for Windows,Windows,"a63ba963-794f-440f-8bc7-2053e6857e95,d4c53b9c-6b1d-4853-a49a-3fed882fb613",,DEFAULT
isaser,222.76.226.234,"rdp/3389,",TRUE,,bulk imported,,e6031f72-54b9-4dfd-8e66-c4837d4692f1,Domain Admin for Windows,Windows,"a63ba963-794f-440f-8bc7-2053e6857e95,d4c53b9c-6b1d-4853-a49a-3fed882fb613",,DEFAULT
kis91,Not Assigned,"rdp/3389,",TRUE,,bulk imported,,e6031f72-54b9-4dfd-8e66-c4837d4692f1,Domain Admin for Windows,Windows,"a63ba963-794f-440f-8bc7-2053e6857e95,d4c53b9c-6b1d-4853-a49a-3fed882fb613",,DEFAULT
kmsser,Not Assigned,"rdp/3389,",TRUE,,bulk imported,,e6031f72-54b9-4dfd-8e66-c4837d4692f1,Domain Admin for Windows,Windows,"a63ba963-794f-440f-8bc7-2053e6857e95,d4c53b9c-6b1d-4853-a49a-3fed882fb613",,DEFAULT
mail,222.76.226.231,"rdp/3389,",TRUE,,bulk imported,,e6031f72-54b9-4dfd-8e66-c4837d4692f1,Domain Admin for Windows,Windows,"a63ba963-794f-440f-8bc7-2053e6857e95,d4c53b9c-6b1d-4853-a49a-3fed882fb613",,DEFAULT
mailcenter,192.168.5.14,"rdp/3389,",TRUE,,bulk imported,,e6031f72-54b9-4dfd-8e66-c4837d4692f1,Domain Admin for Windows,Windows,"a63ba963-794f-440f-8bc7-2053e6857e95,d4c53b9c-6b1d-4853-a49a-3fed882fb613",,DEFAULT
minitabser,192.168.5.139,"rdp/3389,",TRUE,,bulk imported,,e6031f72-54b9-4dfd-8e66-c4837d4692f1,Domain Admin for Windows,Windows,"a63ba963-794f-440f-8bc7-2053e6857e95,d4c53b9c-6b1d-4853-a49a-3fed882fb613",,DEFAULT
mysolex,192.168.5.90,"rdp/3389,",TRUE,,bulk imported,,e6031f72-54b9-4dfd-8e66-c4837d4692f1,Domain Admin for Windows,Windows,"a63ba963-794f-440f-8bc7-2053e6857e95,d4c53b9c-6b1d-4853-a49a-3fed882fb613",,DEFAULT
mysolexweb,222.76.226.232,"rdp/3389,",TRUE,,bulk imported,,e6031f72-54b9-4dfd-8e66-c4837d4692f1,Domain Admin for Windows,Windows,"a63ba963-794f-440f-8bc7-2053e6857e95,d4c53b9c-6b1d-4853-a49a-3fed882fb613",,DEFAULT
newspsser,192.168.0.35,"rdp/3389,",TRUE,,bulk imported,,e6031f72-54b9-4dfd-8e66-c4837d4692f1,Domain Admin for Windows,Windows,"a63ba963-794f-440f-8bc7-2053e6857e95,d4c53b9c-6b1d-4853-a49a-3fed882fb613",,DEFAULT
nod32ser.solex-server.com,192.168.0.160,"rdp/3389,",TRUE,,bulk imported,,e6031f72-54b9-4dfd-8e66-c4837d4692f1,Domain Admin for Windows,Windows,"a63ba963-794f-440f-8bc7-2053e6857e95,d4c53b9c-6b1d-4853-a49a-3fed882fb613",,DEFAULT
nod32ser1,192.168.2.160,"rdp/3389,",TRUE,,bulk imported,,e6031f72-54b9-4dfd-8e66-c4837d4692f1,Domain Admin for Windows,Windows,"a63ba963-794f-440f-8bc7-2053e6857e95,d4c53b9c-6b1d-4853-a49a-3fed882fb613",,DEFAULT
NOD32SER2,192.168.5.160,"rdp/3389,",TRUE,,bulk imported,,e6031f72-54b9-4dfd-8e66-c4837d4692f1,Domain Admin for Windows,Windows,"a63ba963-794f-440f-8bc7-2053e6857e95,d4c53b9c-6b1d-4853-a49a-3fed882fb613",,DEFAULT
nvvdilser,192.168.86.100,"rdp/3389,",TRUE,,bulk imported,,e6031f72-54b9-4dfd-8e66-c4837d4692f1,Domain Admin for Windows,Windows,"a63ba963-794f-440f-8bc7-2053e6857e95,d4c53b9c-6b1d-4853-a49a-3fed882fb613",,DEFAULT
osap02.solex-server.com,192.168.0.201,"rdp/3389,",TRUE,,bulk imported,,e6031f72-54b9-4dfd-8e66-c4837d4692f1,Domain Admin for Windows,Windows,"a63ba963-794f-440f-8bc7-2053e6857e95,d4c53b9c-6b1d-4853-a49a-3fed882fb613",,DEFAULT
osap05.solex-server.com,192.168.0.195,"rdp/3389,",TRUE,,bulk imported,,e6031f72-54b9-4dfd-8e66-c4837d4692f1,Domain Admin for Windows,Windows,"a63ba963-794f-440f-8bc7-2053e6857e95,d4c53b9c-6b1d-4853-a49a-3fed882fb613",,DEFAULT
osap08,222.76.226.236,"rdp/3389,",TRUE,,bulk imported,,e6031f72-54b9-4dfd-8e66-c4837d4692f1,Domain Admin for Windows,Windows,"a63ba963-794f-440f-8bc7-2053e6857e95,d4c53b9c-6b1d-4853-a49a-3fed882fb613",,DEFAULT
osap09.solex-server.com,192.168.0.197,"rdp/3389,",TRUE,,bulk imported,,e6031f72-54b9-4dfd-8e66-c4837d4692f1,Domain Admin for Windows,Windows,"a63ba963-794f-440f-8bc7-2053e6857e95,d4c53b9c-6b1d-4853-a49a-3fed882fb613",,DEFAULT
osap11.solex-server.com,192.168.0.181,"rdp/3389,",TRUE,,bulk imported,,e6031f72-54b9-4dfd-8e66-c4837d4692f1,Domain Admin for Windows,Windows,"a63ba963-794f-440f-8bc7-2053e6857e95,d4c53b9c-6b1d-4853-a49a-3fed882fb613",,DEFAULT
osap12,192.168.0.198,"rdp/3389,",TRUE,,bulk imported,,e6031f72-54b9-4dfd-8e66-c4837d4692f1,Domain Admin for Windows,Windows,"a63ba963-794f-440f-8bc7-2053e6857e95,d4c53b9c-6b1d-4853-a49a-3fed882fb613",,DEFAULT
osap13.solex-server.com,192.168.0.149,"rdp/3389,",TRUE,,bulk imported,,e6031f72-54b9-4dfd-8e66-c4837d4692f1,Domain Admin for Windows,Windows,"a63ba963-794f-440f-8bc7-2053e6857e95,d4c53b9c-6b1d-4853-a49a-3fed882fb613",,DEFAULT
osap15.solex-server.com,192.168.0.146,"rdp/3389,",TRUE,,bulk imported,,e6031f72-54b9-4dfd-8e66-c4837d4692f1,Domain Admin for Windows,Windows,"a63ba963-794f-440f-8bc7-2053e6857e95,d4c53b9c-6b1d-4853-a49a-3fed882fb613",,DEFAULT
osap17.solex-server.com,192.168.0.161,"rdp/3389,",TRUE,,bulk imported,,e6031f72-54b9-4dfd-8e66-c4837d4692f1,Domain Admin for Windows,Windows,"a63ba963-794f-440f-8bc7-2053e6857e95,d4c53b9c-6b1d-4853-a49a-3fed882fb613",,DEFAULT
osapser77.solex-server.com,192.168.0.180,"rdp/3389,",TRUE,,bulk imported,,e6031f72-54b9-4dfd-8e66-c4837d4692f1,Domain Admin for Windows,Windows,"a63ba963-794f-440f-8bc7-2053e6857e95,d4c53b9c-6b1d-4853-a49a-3fed882fb613",,DEFAULT
osapt02.solex-server.com,192.168.0.196,"rdp/3389,",TRUE,,bulk imported,,e6031f72-54b9-4dfd-8e66-c4837d4692f1,Domain Admin for Windows,Windows,"a63ba963-794f-440f-8bc7-2053e6857e95,d4c53b9c-6b1d-4853-a49a-3fed882fb613",,DEFAULT
printer01.solex-server.com,192.168.0.41,"rdp/3389,",TRUE,,bulk imported,,e6031f72-54b9-4dfd-8e66-c4837d4692f1,Domain Admin for Windows,Windows,"a63ba963-794f-440f-8bc7-2053e6857e95,d4c53b9c-6b1d-4853-a49a-3fed882fb613",,DEFAULT
printm.solex-server.com,192.168.0.45,"rdp/3389,",TRUE,,bulk imported,,e6031f72-54b9-4dfd-8e66-c4837d4692f1,Domain Admin for Windows,Windows,"a63ba963-794f-440f-8bc7-2053e6857e95,d4c53b9c-6b1d-4853-a49a-3fed882fb613",,DEFAULT
qlikiis.solex-server.com,192.168.0.182,"rdp/3389,",TRUE,,bulk imported,,e6031f72-54b9-4dfd-8e66-c4837d4692f1,Domain Admin for Windows,Windows,"a63ba963-794f-440f-8bc7-2053e6857e95,d4c53b9c-6b1d-4853-a49a-3fed882fb613",,DEFAULT
qlikser.solex-server.com,192.168.0.101,"rdp/3389,",TRUE,,bulk imported,,e6031f72-54b9-4dfd-8e66-c4837d4692f1,Domain Admin for Windows,Windows,"a63ba963-794f-440f-8bc7-2053e6857e95,d4c53b9c-6b1d-4853-a49a-3fed882fb613",,DEFAULT
qliktest.solex-server.com,192.168.0.165,"rdp/3389,",TRUE,,bulk imported,,e6031f72-54b9-4dfd-8e66-c4837d4692f1,Domain Admin for Windows,Windows,"a63ba963-794f-440f-8bc7-2053e6857e95,d4c53b9c-6b1d-4853-a49a-3fed882fb613",,DEFAULT
rs.solex-server.com,192.168.0.111,"rdp/3389,",TRUE,,bulk imported,,e6031f72-54b9-4dfd-8e66-c4837d4692f1,Domain Admin for Windows,Windows,"a63ba963-794f-440f-8bc7-2053e6857e95,d4c53b9c-6b1d-4853-a49a-3fed882fb613",,DEFAULT
sapapp01.solex-server.com,192.168.0.11,"rdp/3389,",TRUE,,bulk imported,,e6031f72-54b9-4dfd-8e66-c4837d4692f1,Domain Admin for Windows,Windows,"a63ba963-794f-440f-8bc7-2053e6857e95,d4c53b9c-6b1d-4853-a49a-3fed882fb613",,DEFAULT
sapapp02.solex-server.com,192.168.0.12,"rdp/3389,",TRUE,,bulk imported,,e6031f72-54b9-4dfd-8e66-c4837d4692f1,Domain Admin for Windows,Windows,"a63ba963-794f-440f-8bc7-2053e6857e95,d4c53b9c-6b1d-4853-a49a-3fed882fb613",,DEFAULT
sapapp03.solex-server.com,192.168.0.9,"rdp/3389,",TRUE,,bulk imported,,e6031f72-54b9-4dfd-8e66-c4837d4692f1,Domain Admin for Windows,Windows,"a63ba963-794f-440f-8bc7-2053e6857e95,d4c53b9c-6b1d-4853-a49a-3fed882fb613",,DEFAULT
sapnw01.solex-server.com,192.168.6.18,"rdp/3389,",TRUE,,bulk imported,,e6031f72-54b9-4dfd-8e66-c4837d4692f1,Domain Admin for Windows,Windows,"a63ba963-794f-440f-8bc7-2053e6857e95,d4c53b9c-6b1d-4853-a49a-3fed882fb613",,DEFAULT
sapnw03.solex-server.com,192.168.6.19,"rdp/3389,",TRUE,,bulk imported,,e6031f72-54b9-4dfd-8e66-c4837d4692f1,Domain Admin for Windows,Windows,"a63ba963-794f-440f-8bc7-2053e6857e95,d4c53b9c-6b1d-4853-a49a-3fed882fb613",,DEFAULT
sapprd11.solex-server.com,192.168.0.36,"rdp/3389,",TRUE,,bulk imported,,e6031f72-54b9-4dfd-8e66-c4837d4692f1,Domain Admin for Windows,Windows,"a63ba963-794f-440f-8bc7-2053e6857e95,d4c53b9c-6b1d-4853-a49a-3fed882fb613",,DEFAULT
sflogser.solex-server.com,192.168.0.163,"rdp/3389,",TRUE,,bulk imported,,e6031f72-54b9-4dfd-8e66-c4837d4692f1,Domain Admin for Windows,Windows,"a63ba963-794f-440f-8bc7-2053e6857e95,d4c53b9c-6b1d-4853-a49a-3fed882fb613",,DEFAULT
share.solex-server.com,192.168.0.22,"rdp/3389,",TRUE,,bulk imported,,e6031f72-54b9-4dfd-8e66-c4837d4692f1,Domain Admin for Windows,Windows,"a63ba963-794f-440f-8bc7-2053e6857e95,d4c53b9c-6b1d-4853-a49a-3fed882fb613",,DEFAULT
slsap01,192.168.0.117,"rdp/3389,",TRUE,,bulk imported,,e6031f72-54b9-4dfd-8e66-c4837d4692f1,Domain Admin for Windows,Windows,"a63ba963-794f-440f-8bc7-2053e6857e95,d4c53b9c-6b1d-4853-a49a-3fed882fb613",,DEFAULT
slsap02,192.168.0.116,"rdp/3389,",TRUE,,bulk imported,,e6031f72-54b9-4dfd-8e66-c4837d4692f1,Domain Admin for Windows,Windows,"a63ba963-794f-440f-8bc7-2053e6857e95,d4c53b9c-6b1d-4853-a49a-3fed882fb613",,DEFAULT
slsap03,192.168.0.119,"rdp/3389,",TRUE,,bulk imported,,e6031f72-54b9-4dfd-8e66-c4837d4692f1,Domain Admin for Windows,Windows,"a63ba963-794f-440f-8bc7-2053e6857e95,d4c53b9c-6b1d-4853-a49a-3fed882fb613",,DEFAULT
slsap61.solex-server.com,192.168.0.115,"rdp/3389,",TRUE,,bulk imported,,e6031f72-54b9-4dfd-8e66-c4837d4692f1,Domain Admin for Windows,Windows,"a63ba963-794f-440f-8bc7-2053e6857e95,d4c53b9c-6b1d-4853-a49a-3fed882fb613",,DEFAULT
sltmg01,210.13.208.77,"rdp/3389,",TRUE,,bulk imported,,e6031f72-54b9-4dfd-8e66-c4837d4692f1,Domain Admin for Windows,Windows,"a63ba963-794f-440f-8bc7-2053e6857e95,d4c53b9c-6b1d-4853-a49a-3fed882fb613",,DEFAULT
sltmg02.solex-server.com,222.76.226.226,"rdp/3389,",TRUE,,bulk imported,,e6031f72-54b9-4dfd-8e66-c4837d4692f1,Domain Admin for Windows,Windows,"a63ba963-794f-440f-8bc7-2053e6857e95,d4c53b9c-6b1d-4853-a49a-3fed882fb613",,DEFAULT
sltmg03,192.168.80.200,"rdp/3389,",TRUE,,bulk imported,,e6031f72-54b9-4dfd-8e66-c4837d4692f1,Domain Admin for Windows,Windows,"a63ba963-794f-440f-8bc7-2053e6857e95,d4c53b9c-6b1d-4853-a49a-3fed882fb613",,DEFAULT
sltmg04,222.76.226.229,"rdp/3389,",TRUE,,bulk imported,,e6031f72-54b9-4dfd-8e66-c4837d4692f1,Domain Admin for Windows,Windows,"a63ba963-794f-440f-8bc7-2053e6857e95,d4c53b9c-6b1d-4853-a49a-3fed882fb613",,DEFAULT
sltmg06,210.13.208.78,"rdp/3389,",TRUE,,bulk imported,,e6031f72-54b9-4dfd-8e66-c4837d4692f1,Domain Admin for Windows,Windows,"a63ba963-794f-440f-8bc7-2053e6857e95,d4c53b9c-6b1d-4853-a49a-3fed882fb613",,DEFAULT
solexdc02.solex-server.com,192.168.0.44,"rdp/3389,",TRUE,,bulk imported,,e6031f72-54b9-4dfd-8e66-c4837d4692f1,Domain Admin for Windows,Windows,"a63ba963-794f-440f-8bc7-2053e6857e95,d4c53b9c-6b1d-4853-a49a-3fed882fb613",,DEFAULT
solexdc03.solex-server.com,192.168.0.14,"rdp/3389,",TRUE,,bulk imported,,e6031f72-54b9-4dfd-8e66-c4837d4692f1,Domain Admin for Windows,Windows,"a63ba963-794f-440f-8bc7-2053e6857e95,d4c53b9c-6b1d-4853-a49a-3fed882fb613",,DEFAULT
